X,CH1,CH2,Start,Increment,,Max,Min,Amp
Sequence,Volt,Volt,-0.0115600000,0.0000010000,,0.047200,-0.0516,0.049399999999999999
8637,2.080000,0.008000,,,,,,
8638,2.080000,0.009200,,,,,,
8639,2.080000,0.008000,,,,,,
8640,2.080000,0.007600,,,,,,
8641,2.080000,0.010000,,,,,,
8642,2.080000,0.009200,,,,,,
8643,2.080000,0.008000,,,,,,
8644,2.080000,0.009200,,,,,,
8645,2.080000,0.010000,,,,,,
8646,2.080000,0.009200,,,,,,
8647,2.080000,0.009200,,,,,,
8648,2.080000,0.008000,,,,,,
8649,2.080000,0.007600,,,,,,
8650,2.080000,0.009200,,,,,,
8651,2.080000,0.008000,,,,,,
8652,2.080000,0.009200,,,,,,
8653,2.080000,0.008000,,,,,,
8654,2.080000,0.007600,,,,,,
8655,2.080000,0.007600,,,,,,
8656,2.080000,0.006800,,,,,,
8657,2.080000,0.006400,,,,,,
8658,2.080000,0.006400,,,,,,
8659,2.080000,0.009200,,,,,,
8660,2.080000,0.005600,,,,,,
8661,2.080000,0.004400,,,,,,
8662,2.080000,0.006800,,,,,,
8663,2.080000,0.006400,,,,,,
8664,2.080000,0.006400,,,,,,
8665,2.080000,0.007600,,,,,,
8666,2.080000,0.008000,,,,,,
8667,2.080000,0.006400,,,,,,
8668,2.080000,0.008000,,,,,,
8669,2.080000,0.006800,,,,,,
8670,2.080000,0.006400,,,,,,
8671,2.080000,0.009200,,,,,,
8672,2.080000,0.008000,,,,,,
8673,2.080000,0.006800,,,,,,
8674,2.080000,0.006400,,,,,,
8675,2.080000,0.007600,,,,,,
8676,2.080000,0.006800,,,,,,
8677,2.080000,0.006800,,,,,,
8678,2.080000,0.008000,,,,,,
8679,2.080000,0.006800,,,,,,
8680,2.080000,0.006800,,,,,,
8681,2.080000,0.004400,,,,,,
8682,2.080000,0.005200,,,,,,
8683,2.080000,0.007600,,,,,,
8684,2.080000,0.005600,,,,,,
8685,2.080000,0.003200,,,,,,
8686,2.080000,0.005200,,,,,,
8687,2.080000,0.006400,,,,,,
8688,2.080000,0.002800,,,,,,
8689,2.080000,0.005200,,,,,,
8690,2.080000,0.006800,,,,,,
8691,2.080000,0.005600,,,,,,
8692,2.080000,0.005600,,,,,,
8693,2.080000,0.005200,,,,,,
8694,2.080000,0.005200,,,,,,
8695,2.080000,0.005200,,,,,,
8696,2.080000,0.006800,,,,,,
8697,2.080000,0.004400,,,,,,
8698,2.080000,0.005200,,,,,,
8699,2.080000,0.006400,,,,,,
8700,2.080000,0.004400,,,,,,
8701,2.080000,0.005200,,,,,,
8702,2.080000,0.004400,,,,,,
8703,2.080000,0.006400,,,,,,
8704,2.080000,0.006400,,,,,,
8705,2.080000,0.006400,,,,,,
8706,2.080000,0.004000,,,,,,
8707,2.080000,0.004400,,,,,,
8708,2.000000,0.005600,,,,,,
8709,2.080000,0.004000,,,,,,
8710,2.080000,0.006400,,,,,,
8711,2.000000,0.004400,,,,,,
8712,2.080000,0.004000,,,,,,
8713,2.080000,0.005200,,,,,,
8714,2.000000,0.004400,,,,,,
8715,2.000000,0.003200,,,,,,
8716,2.000000,0.005200,,,,,,
8717,2.000000,0.006800,,,,,,
8718,2.000000,0.003200,,,,,,
8719,2.000000,0.003200,,,,,,
8720,2.000000,0.005200,,,,,,
8721,2.000000,0.004400,,,,,,
8722,2.000000,0.005200,,,,,,
8723,2.000000,0.004400,,,,,,
8724,2.000000,0.005600,,,,,,
8725,2.000000,0.005200,,,,,,
8726,2.000000,0.005200,,,,,,
8727,2.000000,0.005600,,,,,,
8728,2.000000,0.005600,,,,,,
8729,2.000000,0.006800,,,,,,
8730,2.000000,0.006400,,,,,,
8731,2.000000,0.004400,,,,,,
8732,2.000000,0.003200,,,,,,
8733,2.000000,0.005600,,,,,,
8734,2.000000,0.005200,,,,,,
8735,2.000000,0.004000,,,,,,
8736,2.000000,0.005600,,,,,,
8737,2.000000,0.005600,,,,,,
8738,2.000000,0.004400,,,,,,
8739,2.000000,0.004000,,,,,,
8740,2.000000,0.005200,,,,,,
8741,2.000000,0.004000,,,,,,
8742,2.000000,0.004000,,,,,,
8743,2.000000,0.005200,,,,,,
8744,2.000000,0.002000,,,,,,
8745,2.000000,0.002800,,,,,,
8746,2.000000,0.002800,,,,,,
8747,2.000000,0.003200,,,,,,
8748,2.000000,0.003200,,,,,,
8749,2.000000,0.005200,,,,,,
8750,2.000000,0.005600,,,,,,
8751,2.000000,0.004400,,,,,,
8752,2.000000,0.005200,,,,,,
8753,2.000000,0.005600,,,,,,
8754,2.000000,0.005600,,,,,,
8755,2.000000,0.005200,,,,,,
8756,2.000000,0.004400,,,,,,
8757,2.000000,0.005600,,,,,,
8758,2.000000,0.003200,,,,,,
8759,2.000000,0.004000,,,,,,
8760,2.000000,0.006400,,,,,,
8761,2.000000,0.005600,,,,,,
8762,2.000000,0.005200,,,,,,
8763,2.000000,0.005200,,,,,,
8764,2.000000,0.005600,,,,,,
8765,2.000000,0.003200,,,,,,
8766,2.000000,0.004000,,,,,,
8767,2.000000,0.005200,,,,,,
8768,2.000000,0.004000,,,,,,
8769,2.000000,0.004000,,,,,,
8770,2.000000,0.003200,,,,,,
8771,2.000000,0.003200,,,,,,
8772,2.000000,0.002000,,,,,,
8773,2.000000,0.004000,,,,,,
8774,2.000000,0.004000,,,,,,
8775,2.000000,0.004000,,,,,,
8776,2.000000,0.004400,,,,,,
8777,2.000000,0.002800,,,,,,
8778,2.000000,0.003200,,,,,,
8779,2.000000,0.004000,,,,,,
8780,2.000000,0.005200,,,,,,
8781,2.000000,0.004400,,,,,,
8782,1.840000,0.004400,,,,,,
8783,2.000000,0.006400,,,,,,
8784,1.840000,0.004400,,,,,,
8785,1.840000,0.004000,,,,,,
8786,1.840000,0.005200,,,,,,
8787,1.840000,0.006400,,,,,,
8788,1.840000,0.005600,,,,,,
8789,1.840000,0.004000,,,,,,
8790,1.840000,0.004000,,,,,,
8791,1.840000,0.003200,,,,,,
8792,1.840000,0.004000,,,,,,
8793,1.840000,0.002000,,,,,,
8794,1.840000,0.003200,,,,,,
8795,1.840000,0.003200,,,,,,
8796,1.840000,0.002800,,,,,,
8797,1.840000,0.001600,,,,,,
8798,1.840000,0.002800,,,,,,
8799,1.840000,0.005200,,,,,,
8800,1.840000,0.003200,,,,,,
8801,1.840000,0.002800,,,,,,
8802,1.840000,0.003200,,,,,,
8803,1.840000,0.002800,,,,,,
8804,1.840000,0.000800,,,,,,
8805,1.840000,0.002000,,,,,,
8806,1.840000,0.004000,,,,,,
8807,1.840000,0.002800,,,,,,
8808,1.840000,0.004400,,,,,,
8809,1.840000,0.003200,,,,,,
8810,1.840000,0.000800,,,,,,
8811,1.840000,0.004000,,,,,,
8812,1.840000,0.004400,,,,,,
8813,1.840000,0.003200,,,,,,
8814,1.840000,0.004000,,,,,,
8815,1.840000,0.005200,,,,,,
8816,1.840000,0.002800,,,,,,
8817,1.840000,0.002000,,,,,,
8818,1.840000,0.005200,,,,,,
8819,1.840000,0.003200,,,,,,
8820,1.840000,0.004000,,,,,,
8821,1.840000,0.004400,,,,,,
8822,1.840000,0.003200,,,,,,
8823,1.840000,0.002000,,,,,,
8824,1.840000,0.002800,,,,,,
8825,1.840000,0.002800,,,,,,
8826,1.840000,0.000400,,,,,,
8827,1.840000,0.003200,,,,,,
8828,1.840000,0.002000,,,,,,
8829,1.840000,0.000400,,,,,,
8830,1.840000,0.001600,,,,,,
8831,1.840000,0.003200,,,,,,
8832,1.840000,0.003200,,,,,,
8833,1.840000,0.002000,,,,,,
8834,1.840000,0.004400,,,,,,
8835,1.840000,0.002800,,,,,,
8836,1.840000,0.002000,,,,,,
8837,1.840000,0.002800,,,,,,
8838,1.840000,0.003200,,,,,,
8839,1.840000,0.004000,,,,,,
8840,1.840000,0.002800,,,,,,
8841,1.840000,0.004000,,,,,,
8842,1.840000,0.002800,,,,,,
8843,1.840000,0.004400,,,,,,
8844,1.840000,0.004400,,,,,,
8845,1.840000,0.004400,,,,,,
8846,1.840000,0.005600,,,,,,
8847,1.840000,0.004400,,,,,,
8848,1.840000,0.003200,,,,,,
8849,1.840000,0.002000,,,,,,
8850,1.840000,0.004400,,,,,,
8851,1.840000,0.004000,,,,,,
8852,1.840000,0.004000,,,,,,
8853,1.840000,0.004400,,,,,,
8854,1.760000,0.003200,,,,,,
8855,1.840000,0.004400,,,,,,
8856,1.840000,0.003200,,,,,,
8857,1.840000,0.004000,,,,,,
8858,1.840000,0.004000,,,,,,
8859,1.840000,0.004400,,,,,,
8860,1.760000,0.003200,,,,,,
8861,1.760000,0.001600,,,,,,
8862,1.760000,0.003200,,,,,,
8863,1.760000,0.002800,,,,,,
8864,1.760000,0.003200,,,,,,
8865,1.760000,0.004000,,,,,,
8866,1.760000,0.006400,,,,,,
8867,1.760000,0.004400,,,,,,
8868,1.760000,0.003200,,,,,,
8869,1.760000,0.004400,,,,,,
8870,1.760000,0.004400,,,,,,
8871,1.760000,0.004400,,,,,,
8872,1.760000,0.004400,,,,,,
8873,1.760000,0.005200,,,,,,
8874,1.760000,0.003200,,,,,,
8875,1.760000,0.003200,,,,,,
8876,1.760000,0.004400,,,,,,
8877,1.760000,0.003200,,,,,,
8878,1.760000,0.005200,,,,,,
8879,1.760000,0.005600,,,,,,
8880,1.760000,0.002800,,,,,,
8881,1.760000,0.002000,,,,,,
8882,1.760000,0.003200,,,,,,
8883,1.760000,0.003200,,,,,,
8884,1.760000,0.000800,,,,,,
8885,1.760000,0.002800,,,,,,
8886,1.760000,0.001600,,,,,,
8887,1.760000,0.000800,,,,,,
8888,1.760000,0.001600,,,,,,
8889,1.760000,0.002800,,,,,,
8890,1.760000,0.003200,,,,,,
8891,1.760000,0.004000,,,,,,
8892,1.760000,0.004000,,,,,,
8893,1.760000,0.001600,,,,,,
8894,1.760000,0.002000,,,,,,
8895,1.760000,0.002800,,,,,,
8896,1.760000,0.000400,,,,,,
8897,1.760000,0.002000,,,,,,
8898,1.760000,0.003200,,,,,,
8899,1.760000,0.003200,,,,,,
8900,1.760000,0.002800,,,,,,
8901,1.760000,0.003200,,,,,,
8902,1.760000,0.004000,,,,,,
8903,1.760000,0.004400,,,,,,
8904,1.760000,0.005200,,,,,,
8905,1.760000,0.002800,,,,,,
8906,1.760000,0.004000,,,,,,
8907,1.760000,0.002800,,,,,,
8908,1.760000,0.002000,,,,,,
8909,1.760000,0.002800,,,,,,
8910,1.760000,0.002800,,,,,,
8911,1.760000,0.003200,,,,,,
8912,1.760000,0.003200,,,,,,
8913,1.760000,0.003200,,,,,,
8914,1.760000,0.001600,,,,,,
8915,1.760000,0.003200,,,,,,
8916,1.760000,0.004400,,,,,,
8917,1.760000,0.003200,,,,,,
8918,1.760000,0.002800,,,,,,
8919,1.760000,0.003200,,,,,,
8920,1.760000,0.004000,,,,,,
8921,1.760000,0.002800,,,,,,
8922,1.760000,0.003200,,,,,,
8923,1.760000,0.004400,,,,,,
8924,1.760000,0.005200,,,,,,
8925,1.760000,0.005200,,,,,,
8926,1.600000,0.002800,,,,,,
8927,1.760000,0.004000,,,,,,
8928,1.600000,0.006400,,,,,,
8929,1.760000,0.005600,,,,,,
8930,1.760000,0.004000,,,,,,
8931,1.600000,0.005600,,,,,,
8932,1.600000,0.005600,,,,,,
8933,1.760000,0.003200,,,,,,
8934,1.600000,0.005200,,,,,,
8935,1.600000,0.005600,,,,,,
8936,1.600000,0.007600,,,,,,
8937,1.600000,0.005200,,,,,,
8938,1.600000,0.005200,,,,,,
8939,1.600000,0.004400,,,,,,
8940,1.600000,0.002800,,,,,,
8941,1.600000,0.003200,,,,,,
8942,1.600000,0.002800,,,,,,
8943,1.600000,0.002800,,,,,,
8944,1.600000,0.002800,,,,,,
8945,1.600000,0.002800,,,,,,
8946,1.600000,0.000400,,,,,,
8947,1.600000,0.002000,,,,,,
8948,1.600000,0.004000,,,,,,
8949,1.600000,0.001600,,,,,,
8950,1.600000,0.002800,,,,,,
8951,1.600000,0.004400,,,,,,
8952,1.600000,0.001600,,,,,,
8953,1.600000,0.000400,,,,,,
8954,1.600000,0.002800,,,,,,
8955,1.600000,0.003200,,,,,,
8956,1.600000,0.000800,,,,,,
8957,1.600000,0.002800,,,,,,
8958,1.600000,0.002000,,,,,,
8959,1.600000,0.002000,,,,,,
8960,1.600000,0.001600,,,,,,
8961,1.600000,0.002000,,,,,,
8962,1.600000,0.002000,,,,,,
8963,1.600000,0.001600,,,,,,
8964,1.600000,0.000800,,,,,,
8965,1.600000,-0.001200,,,,,,
8966,1.600000,0.000400,,,,,,
8967,1.600000,-0.000800,,,,,,
8968,1.600000,0.000400,,,,,,
8969,1.600000,0.000800,,,,,,
8970,1.600000,-0.000400,,,,,,
8971,1.600000,-0.001200,,,,,,
8972,1.600000,-0.001200,,,,,,
8973,1.600000,-0.000800,,,,,,
8974,1.600000,-0.000800,,,,,,
8975,1.600000,-0.000400,,,,,,
8976,1.600000,-0.000800,,,,,,
8977,1.600000,0.000400,,,,,,
8978,1.600000,-0.000400,,,,,,
8979,1.600000,-0.002000,,,,,,
8980,1.600000,0.000800,,,,,,
8981,1.600000,0.002000,,,,,,
8982,1.600000,0.001600,,,,,,
8983,1.600000,0.000400,,,,,,
8984,1.600000,0.002800,,,,,,
8985,1.600000,0.001600,,,,,,
8986,1.600000,-0.000800,,,,,,
8987,1.600000,0.002000,,,,,,
8988,1.600000,0.002000,,,,,,
8989,1.600000,0.000800,,,,,,
8990,1.600000,0.000800,,,,,,
8991,1.600000,0.001600,,,,,,
8992,1.600000,-0.000400,,,,,,
8993,1.600000,0.000800,,,,,,
8994,1.600000,0.001600,,,,,,
8995,1.600000,0.000400,,,,,,
8996,1.520000,0.000800,,,,,,
8997,1.520000,0.000400,,,,,,
8998,1.600000,-0.000800,,,,,,
8999,1.520000,-0.001200,,,,,,
9000,1.520000,0.000800,,,,,,
9001,1.520000,0.000400,,,,,,
9002,1.520000,-0.000800,,,,,,
9003,1.520000,-0.000400,,,,,,
9004,1.520000,0.000400,,,,,,
9005,1.520000,0.000400,,,,,,
9006,1.520000,-0.000800,,,,,,
9007,1.520000,0.002000,,,,,,
9008,1.520000,0.001600,,,,,,
9009,1.520000,0.001600,,,,,,
9010,1.520000,0.000400,,,,,,
9011,1.520000,0.000800,,,,,,
9012,1.520000,0.002000,,,,,,
9013,1.520000,0.000400,,,,,,
9014,1.520000,0.001600,,,,,,
9015,1.520000,0.001600,,,,,,
9016,1.520000,0.001600,,,,,,
9017,1.520000,0.000800,,,,,,
9018,1.520000,-0.000400,,,,,,
9019,1.520000,0.001600,,,,,,
9020,1.520000,0.001600,,,,,,
9021,1.520000,0.000800,,,,,,
9022,1.520000,-0.000800,,,,,,
9023,1.520000,0.000400,,,,,,
9024,1.520000,-0.000400,,,,,,
9025,1.520000,-0.001200,,,,,,
9026,1.520000,-0.000400,,,,,,
9027,1.520000,-0.000400,,,,,,
9028,1.520000,0.000400,,,,,,
9029,1.520000,-0.000800,,,,,,
9030,1.520000,-0.001200,,,,,,
9031,1.520000,-0.002000,,,,,,
9032,1.520000,-0.000800,,,,,,
9033,1.520000,-0.001200,,,,,,
9034,1.520000,-0.001200,,,,,,
9035,1.520000,-0.000400,,,,,,
9036,1.520000,-0.001200,,,,,,
9037,1.520000,-0.001200,,,,,,
9038,1.520000,-0.001200,,,,,,
9039,1.520000,0.000400,,,,,,
9040,1.520000,0.000800,,,,,,
9041,1.520000,-0.000400,,,,,,
9042,1.520000,-0.000800,,,,,,
9043,1.520000,0.000400,,,,,,
9044,1.520000,-0.000400,,,,,,
9045,1.520000,-0.002400,,,,,,
9046,1.520000,0.000400,,,,,,
9047,1.520000,0.000800,,,,,,
9048,1.520000,-0.001200,,,,,,
9049,1.520000,-0.002000,,,,,,
9050,1.520000,0.000400,,,,,,
9051,1.520000,-0.000400,,,,,,
9052,1.520000,-0.002000,,,,,,
9053,1.520000,0.000800,,,,,,
9054,1.520000,-0.000400,,,,,,
9055,1.520000,-0.000400,,,,,,
9056,1.520000,-0.001200,,,,,,
9057,1.520000,-0.001200,,,,,,
9058,1.520000,-0.001200,,,,,,
9059,1.520000,0.000400,,,,,,
9060,1.520000,-0.000800,,,,,,
9061,1.520000,-0.002000,,,,,,
9062,1.360000,0.000400,,,,,,
9063,1.360000,-0.001200,,,,,,
9064,1.360000,-0.002400,,,,,,
9065,1.360000,-0.000400,,,,,,
9066,1.360000,0.001600,,,,,,
9067,1.520000,-0.000800,,,,,,
9068,1.360000,-0.000800,,,,,,
9069,1.360000,0.000400,,,,,,
9070,1.360000,-0.001200,,,,,,
9071,1.360000,0.000400,,,,,,
9072,1.360000,-0.000400,,,,,,
9073,1.360000,0.000400,,,,,,
9074,1.360000,0.001600,,,,,,
9075,1.360000,-0.000800,,,,,,
9076,1.360000,-0.002000,,,,,,
9077,1.360000,-0.000400,,,,,,
9078,1.360000,0.000400,,,,,,
9079,1.360000,-0.002000,,,,,,
9080,1.360000,-0.000400,,,,,,
9081,1.360000,-0.000800,,,,,,
9082,1.360000,-0.002400,,,,,,
9083,1.360000,-0.002400,,,,,,
9084,1.360000,-0.002000,,,,,,
9085,1.360000,-0.001200,,,,,,
9086,1.360000,-0.002400,,,,,,
9087,1.360000,-0.002400,,,,,,
9088,1.360000,-0.004400,,,,,,
9089,1.360000,-0.002000,,,,,,
9090,1.360000,-0.001200,,,,,,
9091,1.360000,-0.003200,,,,,,
9092,1.360000,-0.000800,,,,,,
9093,1.360000,-0.000800,,,,,,
9094,1.360000,-0.002400,,,,,,
9095,1.360000,-0.004400,,,,,,
9096,1.360000,-0.001200,,,,,,
9097,1.360000,-0.002000,,,,,,
9098,1.360000,-0.002000,,,,,,
9099,1.360000,-0.000800,,,,,,
9100,1.360000,-0.002400,,,,,,
9101,1.360000,-0.002000,,,,,,
9102,1.360000,-0.002400,,,,,,
9103,1.360000,-0.003200,,,,,,
9104,1.360000,-0.003200,,,,,,
9105,1.360000,-0.001200,,,,,,
9106,1.360000,-0.001200,,,,,,
9107,1.360000,-0.003600,,,,,,
9108,1.360000,-0.003600,,,,,,
9109,1.360000,-0.003200,,,,,,
9110,1.360000,-0.003600,,,,,,
9111,1.360000,-0.003200,,,,,,
9112,1.360000,-0.003200,,,,,,
9113,1.360000,-0.004400,,,,,,
9114,1.360000,-0.003200,,,,,,
9115,1.360000,-0.003200,,,,,,
9116,1.360000,-0.005600,,,,,,
9117,1.360000,-0.002400,,,,,,
9118,1.360000,-0.002000,,,,,,
9119,1.360000,-0.003200,,,,,,
9120,1.360000,-0.004800,,,,,,
9121,1.360000,-0.003600,,,,,,
9122,1.360000,-0.003200,,,,,,
9123,1.360000,-0.003200,,,,,,
9124,1.280000,-0.001200,,,,,,
9125,1.280000,-0.003200,,,,,,
9126,1.280000,-0.002400,,,,,,
9127,1.280000,-0.002000,,,,,,
9128,1.280000,-0.002400,,,,,,
9129,1.280000,-0.003600,,,,,,
9130,1.280000,-0.003200,,,,,,
9131,1.280000,-0.002400,,,,,,
9132,1.280000,-0.003600,,,,,,
9133,1.280000,-0.004400,,,,,,
9134,1.280000,-0.005600,,,,,,
9135,1.280000,-0.004800,,,,,,
9136,1.280000,-0.003600,,,,,,
9137,1.280000,-0.004400,,,,,,
9138,1.280000,-0.003600,,,,,,
9139,1.280000,-0.004800,,,,,,
9140,1.280000,-0.003600,,,,,,
9141,1.280000,-0.004400,,,,,,
9142,1.280000,-0.005600,,,,,,
9143,1.280000,-0.004800,,,,,,
9144,1.280000,-0.003600,,,,,,
9145,1.280000,-0.003200,,,,,,
9146,1.280000,-0.004800,,,,,,
9147,1.280000,-0.004400,,,,,,
9148,1.280000,-0.003200,,,,,,
9149,1.280000,-0.003600,,,,,,
9150,1.280000,-0.002400,,,,,,
9151,1.280000,-0.002400,,,,,,
9152,1.280000,-0.001200,,,,,,
9153,1.280000,-0.003600,,,,,,
9154,1.280000,-0.003600,,,,,,
9155,1.280000,-0.004400,,,,,,
9156,1.280000,-0.004400,,,,,,
9157,1.280000,-0.002000,,,,,,
9158,1.280000,-0.003600,,,,,,
9159,1.280000,-0.003200,,,,,,
9160,1.280000,-0.003200,,,,,,
9161,1.280000,-0.003200,,,,,,
9162,1.280000,-0.003600,,,,,,
9163,1.280000,-0.002400,,,,,,
9164,1.280000,-0.001200,,,,,,
9165,1.280000,-0.003600,,,,,,
9166,1.280000,-0.003200,,,,,,
9167,1.280000,-0.004800,,,,,,
9168,1.280000,-0.004400,,,,,,
9169,1.280000,-0.004400,,,,,,
9170,1.280000,-0.004400,,,,,,
9171,1.280000,-0.003600,,,,,,
9172,1.280000,-0.003600,,,,,,
9173,1.280000,-0.004800,,,,,,
9174,1.280000,-0.006000,,,,,,
9175,1.280000,-0.003600,,,,,,
9176,1.280000,-0.005600,,,,,,
9177,1.280000,-0.004800,,,,,,
9178,1.280000,-0.003600,,,,,,
9179,1.280000,-0.004400,,,,,,
9180,1.280000,-0.006800,,,,,,
9181,1.280000,-0.006000,,,,,,
9182,1.280000,-0.003600,,,,,,
9183,1.280000,-0.006000,,,,,,
9184,1.280000,-0.004400,,,,,,
9185,1.280000,-0.003600,,,,,,
9186,1.280000,-0.003600,,,,,,
9187,1.280000,-0.005600,,,,,,
9188,1.120000,-0.004400,,,,,,
9189,1.120000,-0.003200,,,,,,
9190,1.120000,-0.005600,,,,,,
9191,1.280000,-0.003600,,,,,,
9192,1.120000,-0.005600,,,,,,
9193,1.120000,-0.006000,,,,,,
9194,1.120000,-0.006800,,,,,,
9195,1.120000,-0.006800,,,,,,
9196,1.120000,-0.007200,,,,,,
9197,1.120000,-0.006800,,,,,,
9198,1.120000,-0.006000,,,,,,
9199,1.120000,-0.009200,,,,,,
9200,1.120000,-0.007200,,,,,,
9201,1.120000,-0.006800,,,,,,
9202,1.120000,-0.008400,,,,,,
9203,1.120000,-0.008000,,,,,,
9204,1.120000,-0.005600,,,,,,
9205,1.120000,-0.008000,,,,,,
9206,1.120000,-0.009200,,,,,,
9207,1.120000,-0.006000,,,,,,
9208,1.120000,-0.006800,,,,,,
9209,1.120000,-0.007200,,,,,,
9210,1.120000,-0.005600,,,,,,
9211,1.120000,-0.005600,,,,,,
9212,1.120000,-0.006800,,,,,,
9213,1.120000,-0.007200,,,,,,
9214,1.120000,-0.005600,,,,,,
9215,1.120000,-0.006800,,,,,,
9216,1.120000,-0.004800,,,,,,
9217,1.120000,-0.004800,,,,,,
9218,1.120000,-0.006000,,,,,,
9219,1.120000,-0.005600,,,,,,
9220,1.120000,-0.006000,,,,,,
9221,1.120000,-0.006800,,,,,,
9222,1.120000,-0.006800,,,,,,
9223,1.120000,-0.004800,,,,,,
9224,1.120000,-0.005600,,,,,,
9225,1.120000,-0.006000,,,,,,
9226,1.120000,-0.006800,,,,,,
9227,1.120000,-0.006800,,,,,,
9228,1.120000,-0.004400,,,,,,
9229,1.120000,-0.006000,,,,,,
9230,1.120000,-0.006000,,,,,,
9231,1.120000,-0.005600,,,,,,
9232,1.120000,-0.004800,,,,,,
9233,1.120000,-0.007200,,,,,,
9234,1.120000,-0.007200,,,,,,
9235,1.120000,-0.005600,,,,,,
9236,1.120000,-0.006000,,,,,,
9237,1.120000,-0.004800,,,,,,
9238,1.120000,-0.006800,,,,,,
9239,1.120000,-0.007200,,,,,,
9240,1.120000,-0.006800,,,,,,
9241,1.120000,-0.004800,,,,,,
9242,1.120000,-0.005600,,,,,,
9243,1.120000,-0.006800,,,,,,
9244,1.120000,-0.005600,,,,,,
9245,1.120000,-0.005600,,,,,,
9246,1.120000,-0.005600,,,,,,
9247,1.120000,-0.008000,,,,,,
9248,1.120000,-0.006800,,,,,,
9249,1.120000,-0.006000,,,,,,
9250,1.120000,-0.007200,,,,,,
9251,1.040000,-0.006800,,,,,,
9252,1.040000,-0.007200,,,,,,
9253,1.040000,-0.009200,,,,,,
9254,1.040000,-0.008400,,,,,,
9255,1.040000,-0.005600,,,,,,
9256,1.040000,-0.008000,,,,,,
9257,1.040000,-0.009600,,,,,,
9258,1.040000,-0.008000,,,,,,
9259,1.040000,-0.008400,,,,,,
9260,1.040000,-0.008400,,,,,,
9261,1.040000,-0.008400,,,,,,
9262,1.040000,-0.007200,,,,,,
9263,1.040000,-0.006800,,,,,,
9264,1.040000,-0.006000,,,,,,
9265,1.040000,-0.007200,,,,,,
9266,1.040000,-0.008000,,,,,,
9267,1.040000,-0.007200,,,,,,
9268,1.040000,-0.006800,,,,,,
9269,1.040000,-0.005600,,,,,,
9270,1.040000,-0.007200,,,,,,
9271,1.040000,-0.007200,,,,,,
9272,1.040000,-0.005600,,,,,,
9273,1.040000,-0.006800,,,,,,
9274,1.040000,-0.008000,,,,,,
9275,1.040000,-0.007200,,,,,,
9276,1.040000,-0.005600,,,,,,
9277,1.040000,-0.008000,,,,,,
9278,1.040000,-0.008400,,,,,,
9279,1.040000,-0.009200,,,,,,
9280,1.040000,-0.008000,,,,,,
9281,1.040000,-0.007200,,,,,,
9282,1.040000,-0.009200,,,,,,
9283,1.040000,-0.006800,,,,,,
9284,1.040000,-0.006000,,,,,,
9285,1.040000,-0.008400,,,,,,
9286,1.040000,-0.009200,,,,,,
9287,1.040000,-0.007200,,,,,,
9288,1.040000,-0.007200,,,,,,
9289,1.040000,-0.009200,,,,,,
9290,1.040000,-0.007200,,,,,,
9291,1.040000,-0.008400,,,,,,
9292,1.040000,-0.009200,,,,,,
9293,1.040000,-0.007200,,,,,,
9294,1.040000,-0.008000,,,,,,
9295,1.040000,-0.006000,,,,,,
9296,1.040000,-0.004800,,,,,,
9297,1.040000,-0.006000,,,,,,
9298,1.040000,-0.008000,,,,,,
9299,1.040000,-0.007200,,,,,,
9300,1.040000,-0.008400,,,,,,
9301,1.040000,-0.008000,,,,,,
9302,1.040000,-0.007200,,,,,,
9303,1.040000,-0.008400,,,,,,
9304,1.040000,-0.006800,,,,,,
9305,1.040000,-0.006800,,,,,,
9306,0.880000,-0.008000,,,,,,
9307,1.040000,-0.009200,,,,,,
9308,1.040000,-0.006800,,,,,,
9309,1.040000,-0.006800,,,,,,
9310,0.880000,-0.009200,,,,,,
9311,1.040000,-0.009200,,,,,,
9312,1.040000,-0.008400,,,,,,
9313,0.880000,-0.009600,,,,,,
9314,0.880000,-0.012000,,,,,,
9315,0.880000,-0.008000,,,,,,
9316,0.880000,-0.007200,,,,,,
9317,0.880000,-0.011600,,,,,,
9318,0.880000,-0.009600,,,,,,
9319,0.880000,-0.009600,,,,,,
9320,0.880000,-0.009600,,,,,,
9321,0.880000,-0.010400,,,,,,
9322,0.880000,-0.009600,,,,,,
9323,0.880000,-0.008400,,,,,,
9324,0.880000,-0.009200,,,,,,
9325,0.880000,-0.010400,,,,,,
9326,0.880000,-0.010400,,,,,,
9327,0.880000,-0.009200,,,,,,
9328,0.880000,-0.009600,,,,,,
9329,0.880000,-0.008400,,,,,,
9330,0.880000,-0.009200,,,,,,
9331,0.880000,-0.010800,,,,,,
9332,0.880000,-0.009600,,,,,,
9333,0.880000,-0.009600,,,,,,
9334,0.880000,-0.009200,,,,,,
9335,0.880000,-0.009600,,,,,,
9336,0.880000,-0.008400,,,,,,
9337,0.880000,-0.008000,,,,,,
9338,0.880000,-0.009600,,,,,,
9339,0.880000,-0.011600,,,,,,
9340,0.880000,-0.010800,,,,,,
9341,0.880000,-0.009600,,,,,,
9342,0.880000,-0.011600,,,,,,
9343,0.880000,-0.010400,,,,,,
9344,0.880000,-0.010800,,,,,,
9345,0.880000,-0.011600,,,,,,
9346,0.880000,-0.009600,,,,,,
9347,0.880000,-0.010800,,,,,,
9348,0.880000,-0.010400,,,,,,
9349,0.880000,-0.008000,,,,,,
9350,0.880000,-0.008000,,,,,,
9351,0.880000,-0.011600,,,,,,
